# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	531955	532638	-							BEI_RS02555	684		old_locus_tag=BEI_0513
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	531955	532638	-	WP_097788034.1	WP_097788034.1		hypothetical protein			BEI_RS02555	684	227	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	532712	533548	-							BEI_RS02560	837		old_locus_tag=BEI_0514
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	532712	533548	-	WP_097788035.1	WP_097788035.1		hypothetical protein			BEI_RS02560	837	278	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	533532	534224	-							BEI_RS02565	693		old_locus_tag=BEI_0515
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	533532	534224	-	WP_097788036.1	WP_097788036.1		hypothetical protein			BEI_RS02565	693	230	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	534221	535336	-							BEI_RS02570	1116		old_locus_tag=BEI_0516
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	534221	535336	-	WP_097788037.1	WP_097788037.1		beta-ketoacyl-ACP synthase III			BEI_RS02570	1116	371	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	535333	535902	-							BEI_RS02575	570		old_locus_tag=BEI_0517
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	535333	535902	-	WP_097788038.1	WP_097788038.1		diguanylate cyclase			BEI_RS02575	570	189	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	536360	536803	+							BEI_RS02580	444		old_locus_tag=BEI_0518
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	536360	536803	+	WP_227644548.1	WP_227644548.1		hypothetical protein			BEI_RS02580	444	147	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	536951	537436	+							BEI_RS02585	486		old_locus_tag=BEI_0519
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	536951	537436	+	WP_153045756.1	WP_153045756.1		hypothetical protein			BEI_RS02585	486	161	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	537503	538453	+							BEI_RS02590	951		old_locus_tag=BEI_0520
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	537503	538453	+	WP_097787867.1	WP_097787867.1		IS481 family transposase			BEI_RS02590	951	316	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	538592	539698	-							BEI_RS02595	1107		old_locus_tag=BEI_0521
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	538592	539698	-	WP_097788040.1	WP_097788040.1		Glu/Leu/Phe/Val dehydrogenase			BEI_RS02595	1107	368	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	539827	540411	+							BEI_RS02600	585		old_locus_tag=BEI_0522
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	539827	540411	+	WP_097788041.1	WP_097788041.1		GNAT family N-acetyltransferase			BEI_RS02600	585	194	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	540434	541966	-							BEI_RS02605	1533		old_locus_tag=BEI_0523
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	540434	541966	-	WP_097788042.1	WP_097788042.1		FAD-dependent oxidoreductase			BEI_RS02605	1533	510	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	542025	542579	-							BEI_RS02610	555		old_locus_tag=BEI_0524
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	542025	542579	-	WP_097788043.1	WP_097788043.1		NAD(P)H-dependent oxidoreductase			BEI_RS02610	555	184	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	542662	543075	-					arfB		BEI_RS02615	414		old_locus_tag=BEI_0525
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	542662	543075	-	WP_097788044.1	WP_097788044.1		aminoacyl-tRNA hydrolase	arfB		BEI_RS02615	414	137	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	543094	543309	-							BEI_RS02620	216		old_locus_tag=BEI_0526
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	543094	543309	-	WP_097788045.1	WP_097788045.1		DUF3820 family protein			BEI_RS02620	216	71	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	543435	544067	+							BEI_RS02625	633		old_locus_tag=BEI_0527
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	543435	544067	+	WP_097788046.1	WP_097788046.1		SDR family oxidoreductase			BEI_RS02625	633	210	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	544093	544974	-							BEI_RS02630	882		old_locus_tag=BEI_0528
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	544093	544974	-	WP_097788047.1	WP_097788047.1		sensor domain-containing diguanylate cyclase			BEI_RS02630	882	293	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	544965	545768	-							BEI_RS02635	804		old_locus_tag=BEI_0529
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	544965	545768	-	WP_097788048.1	WP_097788048.1		EAL domain-containing protein			BEI_RS02635	804	267	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	546056	546409	+							BEI_RS02640	354		old_locus_tag=BEI_0530
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	546056	546409	+	WP_097788049.1	WP_097788049.1		hypothetical protein			BEI_RS02640	354	117	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	546617	547774	-							BEI_RS02645	1158		old_locus_tag=BEI_0531
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	546617	547774	-	WP_097788050.1	WP_097788050.1		hypothetical protein			BEI_RS02645	1158	385	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	548133	548588	+							BEI_RS02650	456		old_locus_tag=BEI_0532
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	548133	548588	+	WP_097788051.1	WP_097788051.1		hypothetical protein			BEI_RS02650	456	151	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	548720	549187	-					bfr		BEI_RS02655	468		old_locus_tag=BEI_0533
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	548720	549187	-	WP_097788052.1	WP_097788052.1		bacterioferritin	bfr		BEI_RS02655	468	155	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	549338	550039	-							BEI_RS02660	702		old_locus_tag=BEI_0534
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	549338	550039	-	WP_097788053.1	WP_097788053.1		glutathione S-transferase N-terminal domain-containing protein			BEI_RS02660	702	233	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	550161	550928	-							BEI_RS02665	768		old_locus_tag=BEI_0535
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	550161	550928	-	WP_097788054.1	WP_097788054.1		DUF1499 domain-containing protein			BEI_RS02665	768	255	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	551066	551722	+							BEI_RS02670	657		old_locus_tag=BEI_0536
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	551066	551722	+	WP_227644549.1	WP_227644549.1		DUF2238 domain-containing protein			BEI_RS02670	657	218	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	551807	551965	+							BEI_RS19110	159		old_locus_tag=BEI_0537
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	551807	551965	+	WP_193765147.1	WP_193765147.1		hypothetical protein			BEI_RS19110	159	52	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	552116	553399	+							BEI_RS02680	1284		old_locus_tag=BEI_0538
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	552116	553399	+	WP_097788056.1	WP_097788056.1		MFS transporter			BEI_RS02680	1284	427	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	553583	554965	+							BEI_RS02685	1383		old_locus_tag=BEI_0539
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	553583	554965	+	WP_097788057.1	WP_097788057.1		MFS transporter			BEI_RS02685	1383	460	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	555106	555645	-							BEI_RS02690	540		old_locus_tag=BEI_0540
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	555106	555645	-	WP_097788058.1	WP_097788058.1		YgjV family protein			BEI_RS02690	540	179	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	555755	556324	+							BEI_RS02695	570		old_locus_tag=BEI_0541
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	555755	556324	+	WP_097788059.1	WP_097788059.1		nucleoside deaminase			BEI_RS02695	570	189	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	556332	556619	-							BEI_RS02700	288		old_locus_tag=BEI_0542
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	556332	556619	-	WP_097788060.1	WP_097788060.1		coiled coil domain-containing protein			BEI_RS02700	288	95	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	556736	557677	-							BEI_RS02705	942		old_locus_tag=BEI_0543
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	556736	557677	-	WP_097788061.1	WP_097788061.1		LysR family transcriptional regulator			BEI_RS02705	942	313	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	557800	558507	+							BEI_RS02710	708		old_locus_tag=BEI_0544
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	557800	558507	+	WP_097788062.1	WP_097788062.1		NAD(P)H-dependent oxidoreductase			BEI_RS02710	708	235	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	558544	559539	-							BEI_RS02715	996		old_locus_tag=BEI_0545
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	558544	559539	-	WP_097788063.1	WP_097788063.1		ion transporter			BEI_RS02715	996	331	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	559775	560431	-							BEI_RS02720	657		old_locus_tag=BEI_0546
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	559775	560431	-	WP_097788064.1	WP_097788064.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase			BEI_RS02720	657	218	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	560846	563017	+							BEI_RS02725	2172		old_locus_tag=BEI_0547
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	560846	563017	+	WP_097788065.1	WP_097788065.1		type I restriction-modification system subunit M			BEI_RS02725	2172	723	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	563014	564027	+							BEI_RS02730	1014		old_locus_tag=BEI_0548
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	563014	564027	+	WP_097788066.1	WP_097788066.1		virulence RhuM family protein			BEI_RS02730	1014	337	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	564024	565349	+							BEI_RS02735	1326		old_locus_tag=BEI_0549
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	564024	565349	+	WP_227644550.1	WP_227644550.1		restriction endonuclease subunit S			BEI_RS02735	1326	441	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	565363	568401	+							BEI_RS02740	3039		old_locus_tag=BEI_0550
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	565363	568401	+	WP_097788067.1	WP_097788067.1		DEAD/DEAH box helicase family protein			BEI_RS02740	3039	1012	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	568402	570717	-					recD		BEI_RS02745	2316		old_locus_tag=BEI_0551
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	568402	570717	-	WP_097788068.1	WP_097788068.1		exodeoxyribonuclease V subunit alpha	recD		BEI_RS02745	2316	771	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	570714	574655	-					recB		BEI_RS02750	3942		old_locus_tag=BEI_0552
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	570714	574655	-	WP_097788069.1	WP_097788069.1		exodeoxyribonuclease V subunit beta	recB		BEI_RS02750	3942	1313	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	574652	578368	-					recC		BEI_RS02755	3717		old_locus_tag=BEI_0553
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	574652	578368	-	WP_097788070.1	WP_097788070.1		exodeoxyribonuclease V subunit gamma	recC		BEI_RS02755	3717	1238	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	578505	578993	+							BEI_RS02760	489		old_locus_tag=BEI_0554
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	578505	578993	+	WP_097788071.1	WP_097788071.1		metallophosphatase family protein			BEI_RS02760	489	162	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	579084	580286	+							BEI_RS02765	1203		old_locus_tag=BEI_0555
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	579084	580286	+	WP_227644551.1	WP_227644551.1		IS110 family transposase			BEI_RS02765	1203	400	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	580975	581409	+							BEI_RS02770	435		old_locus_tag=BEI_0556
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	580975	581409	+	WP_097788072.1	WP_097788072.1		hypothetical protein			BEI_RS02770	435	144	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	581451	581942	-							BEI_RS02775	492		old_locus_tag=BEI_0557
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	581451	581942	-	WP_097790982.1	WP_097790982.1		methylated-DNA--[protein]-cysteine S-methyltransferase			BEI_RS02775	492	163	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	581932	583332	-							BEI_RS02780	1401		old_locus_tag=BEI_0558
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	581932	583332	-	WP_097788073.1	WP_097788073.1		helix-turn-helix domain-containing protein			BEI_RS02780	1401	466	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	583435	584445	-							BEI_RS02785	1011		old_locus_tag=BEI_0559
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	583435	584445	-	WP_097788074.1	WP_097788074.1		AraC family transcriptional regulator			BEI_RS02785	1011	336	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	584809	586041	+							BEI_RS02790	1233		old_locus_tag=BEI_0560
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	584809	586041	+	WP_097788075.1	WP_097788075.1		dienelactone hydrolase family protein			BEI_RS02790	1233	410	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	586059	586847	+							BEI_RS02795	789		old_locus_tag=BEI_0561
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	586059	586847	+	WP_097790983.1	WP_097790983.1		SDR family oxidoreductase			BEI_RS02795	789	262	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	586903	588144	+							BEI_RS02800	1242		old_locus_tag=BEI_0562
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	586903	588144	+	WP_097788076.1	WP_097788076.1		alanine-phosphoribitol ligase			BEI_RS02800	1242	413	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	588146	588661	+							BEI_RS02805	516		old_locus_tag=BEI_0563
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	588146	588661	+	WP_097788077.1	WP_097788077.1		flavin reductase family protein			BEI_RS02805	516	171	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	588736	589629	+							BEI_RS02810	894		old_locus_tag=BEI_0564
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	588736	589629	+	WP_227644552.1	WP_227644552.1		transporter			BEI_RS02810	894	297	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	589742	590746	-							BEI_RS02815	1005		old_locus_tag=BEI_0565
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	589742	590746	-	WP_193765148.1	WP_193765148.1		AraC family transcriptional regulator			BEI_RS02815	1005	334	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	591103	592488	+					antA		BEI_RS02820	1386		old_locus_tag=BEI_0566
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	591103	592488	+	WP_097788080.1	WP_097788080.1		anthranilate 1,2-dioxygenase large subunit	antA		BEI_RS02820	1386	461	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	592492	592977	+					antB		BEI_RS02825	486		old_locus_tag=BEI_0567
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	592492	592977	+	WP_097788081.1	WP_097788081.1		anthranilate 1,2-dioxygenase small subunit	antB		BEI_RS02825	486	161	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	592998	594014	+					antC		BEI_RS02830	1017		old_locus_tag=BEI_0568
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	592998	594014	+	WP_097788082.1	WP_097788082.1		anthranilate 1,2-dioxygenase electron transfer component AntC	antC		BEI_RS02830	1017	338	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	594109	595233	+							BEI_RS02835	1125		old_locus_tag=BEI_0569
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	594109	595233	+	WP_097788083.1	WP_097788083.1		muconate/chloromuconate family cycloisomerase			BEI_RS02835	1125	374	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	595262	595552	+					catC		BEI_RS02840	291		old_locus_tag=BEI_0570
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	595262	595552	+	WP_097788084.1	WP_097788084.1		muconolactone Delta-isomerase	catC		BEI_RS02840	291	96	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	595618	596592	+					catA		BEI_RS02845	975		old_locus_tag=BEI_0571
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	595618	596592	+	WP_097788085.1	WP_097788085.1		catechol 1,2-dioxygenase	catA		BEI_RS02845	975	324	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	596666	597649	+							BEI_RS02850	984		old_locus_tag=BEI_0572
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	596666	597649	+	WP_097788086.1	WP_097788086.1		TRAP transporter substrate-binding protein			BEI_RS02850	984	327	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	597707	598255	+							BEI_RS02855	549		old_locus_tag=BEI_0573
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	597707	598255	+	WP_097788087.1	WP_097788087.1		TRAP transporter small permease			BEI_RS02855	549	182	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	598252	599514	+							BEI_RS02860	1263		old_locus_tag=BEI_0574
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	598252	599514	+	WP_097788088.1	WP_097788088.1		TRAP transporter large permease			BEI_RS02860	1263	420	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	599541	600710	+							BEI_RS02865	1170		old_locus_tag=BEI_0575
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	599541	600710	+	WP_153045757.1	WP_153045757.1		alpha/beta hydrolase			BEI_RS02865	1170	389	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	600795	601169	+							BEI_RS02870	375		old_locus_tag=BEI_0576
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	600795	601169	+	WP_097788090.1	WP_097788090.1		DUF1992 domain-containing protein			BEI_RS02870	375	124	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	601401	601853	-							BEI_RS02875	453		old_locus_tag=BEI_0577
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	601401	601853	-	WP_097788091.1	WP_097788091.1		CBS domain-containing protein			BEI_RS02875	453	150	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	601864	602097	-							BEI_RS02880	234		old_locus_tag=BEI_0578
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	601864	602097	-	WP_097788092.1	WP_097788092.1		hypothetical protein			BEI_RS02880	234	77	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	602354	604108	+					acsA		BEI_RS02885	1755		old_locus_tag=BEI_0579
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	602354	604108	+	WP_097788093.1	WP_097788093.1		acetate--CoA ligase	acsA		BEI_RS02885	1755	584	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	604105	606114	+					pdhA		BEI_RS02890	2010		old_locus_tag=BEI_0580
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	604105	606114	+	WP_097788094.1	WP_097788094.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		BEI_RS02890	2010	669	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	606111	607295	+							BEI_RS02895	1185		old_locus_tag=BEI_0581
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	606111	607295	+	WP_097788095.1	WP_097788095.1		2-oxo acid dehydrogenase subunit E2			BEI_RS02895	1185	394	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	607292	607540	+							BEI_RS02900	249		old_locus_tag=BEI_0582
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	607292	607540	+	WP_097788096.1	WP_097788096.1		acyl carrier protein			BEI_RS02900	249	82	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	607597	609012	+							BEI_RS02905	1416		old_locus_tag=BEI_0583
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	607597	609012	+	WP_097788097.1	WP_097788097.1		dihydrolipoyl dehydrogenase			BEI_RS02905	1416	471	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	609067	609897	-							BEI_RS02910	831		old_locus_tag=BEI_0584
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	609067	609897	-	WP_097788098.1	WP_097788098.1		3-keto-5-aminohexanoate cleavage protein			BEI_RS02910	831	276	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	610083	610880	-							BEI_RS02915	798		old_locus_tag=BEI_0585
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	610083	610880	-	WP_097788099.1	WP_097788099.1		alpha/beta hydrolase			BEI_RS02915	798	265	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	611057	612259	-					pcaF		BEI_RS02920	1203		old_locus_tag=BEI_0586
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	611057	612259	-	WP_097788100.1	WP_097788100.1		3-oxoadipyl-CoA thiolase	pcaF		BEI_RS02920	1203	400	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	612272	613045	-							BEI_RS02925	774		old_locus_tag=BEI_0587
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	612272	613045	-	WP_097788101.1	WP_097788101.1		CoA-transferase subunit beta			BEI_RS02925	774	257	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	613045	613875	-							BEI_RS02930	831		old_locus_tag=BEI_0588
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	613045	613875	-	WP_097788102.1	WP_097788102.1		CoA transferase subunit A			BEI_RS02930	831	276	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	614235	615014	+							BEI_RS02935	780		old_locus_tag=BEI_0589
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	614235	615014	+	WP_097788103.1	WP_097788103.1		helix-turn-helix domain-containing protein			BEI_RS02935	780	259	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	615193	615666	-							BEI_RS02940	474		old_locus_tag=BEI_0590
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	615193	615666	-	WP_097788104.1	WP_097788104.1		Lrp/AsnC family transcriptional regulator			BEI_RS02940	474	157	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	615806	617035	+					kynU		BEI_RS02945	1230		old_locus_tag=BEI_0591
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	615806	617035	+	WP_097788105.1	WP_097788105.1		kynureninase	kynU		BEI_RS02945	1230	409	
